	sequence	start	end	Ne_A	Ne_A_B	Ne_B	T	me	lnCl
13067	iphiclides_podalirius.IP_504.chromosome_26	8935491	9039005	410000.0	1700000.0	390000.0	2181320.0	9.183673469387754e-08	-85100.94041420557
13068	iphiclides_podalirius.IP_504.chromosome_26	8959619	9055652	510000.0	1500000.0	490000.0	2181320.0	5.10204081632653e-08	-86282.80132045611
13069	iphiclides_podalirius.IP_504.chromosome_26	8978528	9074428	510000.0	1600000.0	490000.0	2181320.0	5.10204081632653e-08	-86961.646231223
13070	iphiclides_podalirius.IP_504.chromosome_26	8999283	9092472	510000.0	1400000.0	490000.0	2181320.0	2.0408163265306117e-08	-86018.73019950054
13071	iphiclides_podalirius.IP_504.chromosome_26	9020352	9112893	510000.0	1400000.0	490000.0	2181320.0	1.0204081632653058e-08	-84996.30619578622
13072	iphiclides_podalirius.IP_504.chromosome_26	9038932	9128825	510000.0	1300000.0	490000.0	2181320.0	0.0	-85220.4568519305
13073	iphiclides_podalirius.IP_504.chromosome_26	9055587	9142263	510000.0	1300000.0	390000.0	2181320.0	2.0408163265306117e-08	-84497.26431746957
13074	iphiclides_podalirius.IP_504.chromosome_26	9074353	9160970	510000.0	1200000.0	390000.0	2181320.0	2.0408163265306117e-08	-83623.93333990773
13075	iphiclides_podalirius.IP_504.chromosome_26	9092391	9174723	410000.0	1400000.0	390000.0	2181320.0	0.0	-82347.34510713101
13076	iphiclides_podalirius.IP_504.chromosome_26	9112829	9192099	410000.0	1600000.0	290000.0	2181320.0	0.0	-80197.19617601908
13077	iphiclides_podalirius.IP_504.chromosome_26	9128760	9215547	410000.0	1600000.0	390000.0	2181320.0	0.0	-79618.70670564141
13078	iphiclides_podalirius.IP_504.chromosome_26	9142199	9232071	410000.0	1400000.0	290000.0	2181320.0	1.0204081632653058e-08	-78105.4279266473
13079	iphiclides_podalirius.IP_504.chromosome_26	9160906	9251850	410000.0	1500000.0	290000.0	2181320.0	0.0	-75379.51487644862
13080	iphiclides_podalirius.IP_504.chromosome_26	9174659	9270934	410000.0	1400000.0	290000.0	2181320.0	0.0	-76313.85720788183
13081	iphiclides_podalirius.IP_504.chromosome_26	9192033	9286715	410000.0	1300000.0	290000.0	2181320.0	0.0	-77297.63043940582
13082	iphiclides_podalirius.IP_504.chromosome_26	9215482	9316096	410000.0	1300000.0	290000.0	2181320.0	1.0204081632653058e-08	-78188.13365088477
13083	iphiclides_podalirius.IP_504.chromosome_26	9232005	9328269	510000.0	1200000.0	390000.0	2181320.0	0.0	-80996.88643046992
13084	iphiclides_podalirius.IP_504.chromosome_26	9251776	9345674	610000.0	1000000.0	390000.0	2181320.0	2.0408163265306117e-08	-81932.5588360533
13085	iphiclides_podalirius.IP_504.chromosome_26	9270864	9362509	610000.0	1000000.0	390000.0	2181320.0	3.0612244897959183e-08	-81834.49460144469
13086	iphiclides_podalirius.IP_504.chromosome_26	9286637	9378600	610000.0	900000.0	390000.0	2181320.0	1.020408163265306e-07	-81586.25470894371
13087	iphiclides_podalirius.IP_504.chromosome_26	9316031	9394503	610000.0	800000.0	390000.0	2181320.0	1.020408163265306e-07	-80399.11923974373
13088	iphiclides_podalirius.IP_504.chromosome_26	9328205	9410776	510000.0	900000.0	290000.0	2181320.0	1.4285714285714285e-07	-78636.5691946269
13089	iphiclides_podalirius.IP_504.chromosome_26	9345610	9427039	510000.0	900000.0	290000.0	2181320.0	1.3265306122448975e-07	-78084.24059111068
13090	iphiclides_podalirius.IP_504.chromosome_26	9362428	9438938	410000.0	1000000.0	290000.0	2181320.0	1.3265306122448975e-07	-77204.17717725332
13091	iphiclides_podalirius.IP_504.chromosome_26	9378536	9452163	410000.0	1000000.0	290000.0	2181320.0	5.10204081632653e-08	-76458.97615408496
13092	iphiclides_podalirius.IP_504.chromosome_26	9394436	9467721	410000.0	1200000.0	290000.0	2181320.0	3.0612244897959183e-08	-76983.0803343647
13093	iphiclides_podalirius.IP_504.chromosome_26	9410708	9487361	410000.0	1300000.0	290000.0	2181320.0	1.0204081632653058e-08	-76787.03073764191
13094	iphiclides_podalirius.IP_504.chromosome_26	9426973	9509538	410000.0	1200000.0	290000.0	2181320.0	0.0	-77188.2205794179
13095	iphiclides_podalirius.IP_504.chromosome_26	9438872	9524273	410000.0	1100000.0	290000.0	2181320.0	3.0612244897959183e-08	-77743.53084908832
13096	iphiclides_podalirius.IP_504.chromosome_26	9452098	9539848	410000.0	1200000.0	290000.0	2181320.0	6.122448979591838e-08	-80096.32053016116
13097	iphiclides_podalirius.IP_504.chromosome_26	9467656	9559596	510000.0	1200000.0	390000.0	2181320.0	5.10204081632653e-08	-80818.0692647709
13098	iphiclides_podalirius.IP_504.chromosome_26	9487297	9574962	410000.0	1200000.0	390000.0	2181320.0	6.122448979591838e-08	-80570.80842385549
13099	iphiclides_podalirius.IP_504.chromosome_26	9509470	9595743	410000.0	1200000.0	290000.0	2181320.0	1.1224489795918366e-07	-77692.37587982291
13100	iphiclides_podalirius.IP_504.chromosome_26	9524205	9608981	410000.0	1100000.0	290000.0	2181320.0	7.142857142857142e-08	-76747.26069587134
13101	iphiclides_podalirius.IP_504.chromosome_26	9539784	9625723	410000.0	1000000.0	390000.0	2181320.0	0.0	-76195.07391826896
13102	iphiclides_podalirius.IP_504.chromosome_26	9559525	9643091	410000.0	1000000.0	290000.0	2181320.0	5.10204081632653e-08	-77880.13462258349
13103	iphiclides_podalirius.IP_504.chromosome_26	9574890	9675169	510000.0	1100000.0	290000.0	2181320.0	9.183673469387754e-08	-80132.65903214911
13104	iphiclides_podalirius.IP_504.chromosome_26	9595679	9690869	610000.0	1100000.0	390000.0	2181320.0	7.142857142857142e-08	-83808.76076476909
13105	iphiclides_podalirius.IP_504.chromosome_26	9608915	9707677	610000.0	1100000.0	290000.0	2181320.0	1.4285714285714285e-07	-84440.31607091129
13106	iphiclides_podalirius.IP_504.chromosome_26	9625659	9744918	710000.0	1000000.0	290000.0	2181320.0	1.4285714285714285e-07	-83670.35619124613
13107	iphiclides_podalirius.IP_504.chromosome_26	9643027	9762003	710000.0	800000.0	290000.0	2181320.0	1.3265306122448975e-07	-79699.07041607129
13108	iphiclides_podalirius.IP_504.chromosome_26	9675104	9807033	710000.0	800000.0	190000.0	2181320.0	2.2448979591836733e-07	-78529.33148193326
13109	iphiclides_podalirius.IP_504.chromosome_26	9690801	9879857	710000.0	800000.0	290000.0	2181320.0	1.020408163265306e-07	-78268.72633413499
13110	iphiclides_podalirius.IP_504.chromosome_26	9707608	9933246	710000.0	900000.0	190000.0	2181320.0	1.224489795918367e-07	-78122.68698112645
13111	iphiclides_podalirius.IP_504.chromosome_26	9744849	9981388	710000.0	900000.0	190000.0	2181320.0	1.7346938775510206e-07	-78330.65470281
13112	iphiclides_podalirius.IP_504.chromosome_26	9761931	9998321	810000.0	1000000.0	290000.0	2181320.0	6.122448979591838e-08	-82322.23233586537
13113	iphiclides_podalirius.IP_504.chromosome_26	9806962	10020369	810000.0	900000.0	290000.0	2181320.0	5.10204081632653e-08	-82011.214598295
13114	iphiclides_podalirius.IP_504.chromosome_26	9879769	10037728	810000.0	1100000.0	290000.0	2181320.0	5.10204081632653e-08	-83745.1885830875
13115	iphiclides_podalirius.IP_504.chromosome_26	9933181	10062048	810000.0	1300000.0	290000.0	2181320.0	5.10204081632653e-08	-86438.6401394337
13116	iphiclides_podalirius.IP_504.chromosome_26	9981320	10080031	810000.0	1500000.0	390000.0	2181320.0	2.0408163265306117e-08	-88094.18285334705
13117	iphiclides_podalirius.IP_504.chromosome_26	9998256	10104405	810000.0	1500000.0	390000.0	2181320.0	2.0408163265306117e-08	-87868.42211041322
13118	iphiclides_podalirius.IP_504.chromosome_26	10020305	10140597	810000.0	1500000.0	390000.0	2181320.0	3.0612244897959183e-08	-88912.44208999936
13119	iphiclides_podalirius.IP_504.chromosome_26	10037662	10163871	710000.0	1500000.0	390000.0	2181320.0	6.122448979591838e-08	-89042.27570973139
13120	iphiclides_podalirius.IP_504.chromosome_26	10061982	10189778	610000.0	1400000.0	390000.0	2181320.0	6.122448979591838e-08	-86730.45626925191
13121	iphiclides_podalirius.IP_504.chromosome_26	10079965	10210651	510000.0	1300000.0	390000.0	2181320.0	1.020408163265306e-07	-85030.44915680347
13122	iphiclides_podalirius.IP_504.chromosome_26	10104336	10227811	510000.0	1400000.0	390000.0	2181320.0	7.142857142857142e-08	-85129.60456529638
13123	iphiclides_podalirius.IP_504.chromosome_26	10140530	10251079	510000.0	1700000.0	390000.0	2181320.0	5.10204081632653e-08	-85515.94657218667
13124	iphiclides_podalirius.IP_504.chromosome_26	10163805	10286566	510000.0	1700000.0	390000.0	2181320.0	3.0612244897959183e-08	-84723.59209651947
13125	iphiclides_podalirius.IP_504.chromosome_26	10189689	10306235	510000.0	1400000.0	490000.0	2181320.0	3.0612244897959183e-08	-85870.94895474914
13126	iphiclides_podalirius.IP_504.chromosome_26	10210583	10322993	510000.0	1500000.0	390000.0	2181320.0	3.0612244897959183e-08	-84271.51903326088
13127	iphiclides_podalirius.IP_504.chromosome_26	10227743	10341601	510000.0	1200000.0	390000.0	2181320.0	6.122448979591838e-08	-84119.33469338012
13128	iphiclides_podalirius.IP_504.chromosome_26	10251003	10356723	610000.0	1000000.0	390000.0	2181320.0	8.163265306122447e-08	-83598.06834140774
13129	iphiclides_podalirius.IP_504.chromosome_26	10286501	10386525	610000.0	900000.0	390000.0	2181320.0	1.020408163265306e-07	-81837.71743786125
13130	iphiclides_podalirius.IP_504.chromosome_26	10306165	10407699	610000.0	1100000.0	390000.0	2181320.0	6.122448979591838e-08	-83405.57903586127
13131	iphiclides_podalirius.IP_504.chromosome_26	10322929	10446158	610000.0	1200000.0	490000.0	2181320.0	2.0408163265306117e-08	-86475.43926594824
13132	iphiclides_podalirius.IP_504.chromosome_26	10341520	10461514	610000.0	1200000.0	490000.0	2181320.0	1.0204081632653058e-08	-85892.18603452621
13133	iphiclides_podalirius.IP_504.chromosome_26	10356656	10475717	610000.0	1400000.0	390000.0	2181320.0	2.0408163265306117e-08	-86095.00932870829
13134	iphiclides_podalirius.IP_504.chromosome_26	10386453	10495619	610000.0	1500000.0	390000.0	2181320.0	0.0	-86228.29171186904
13135	iphiclides_podalirius.IP_504.chromosome_26	10407635	10513633	710000.0	1300000.0	390000.0	2181320.0	3.0612244897959183e-08	-87151.24546446593
13136	iphiclides_podalirius.IP_504.chromosome_26	10446075	10542599	710000.0	1300000.0	390000.0	2181320.0	7.142857142857142e-08	-86827.07244780206
13137	iphiclides_podalirius.IP_504.chromosome_26	10461445	10565411	710000.0	1400000.0	390000.0	2181320.0	8.163265306122447e-08	-88136.35199744816
13138	iphiclides_podalirius.IP_504.chromosome_26	10475716	10615773	710000.0	1300000.0	390000.0	2181320.0	1.020408163265306e-07	-88477.5252616559
13139	iphiclides_podalirius.IP_504.chromosome_26	10495539	10635902	710000.0	1300000.0	390000.0	2181320.0	1.4285714285714285e-07	-88481.41484370528
13140	iphiclides_podalirius.IP_504.chromosome_26	10513567	10655638	610000.0	1400000.0	390000.0	2181320.0	9.183673469387754e-08	-87268.38611379385
13141	iphiclides_podalirius.IP_504.chromosome_26	10542530	10690572	610000.0	1400000.0	390000.0	2181320.0	5.10204081632653e-08	-86715.61103046821
13142	iphiclides_podalirius.IP_504.chromosome_26	10565342	10723033	610000.0	1400000.0	390000.0	2181320.0	3.0612244897959183e-08	-86115.55160685969
13143	iphiclides_podalirius.IP_504.chromosome_26	10615707	10741222	610000.0	1400000.0	390000.0	2181320.0	1.0204081632653058e-08	-85016.68048987264
13144	iphiclides_podalirius.IP_504.chromosome_26	10635826	10762005	610000.0	1600000.0	390000.0	2181320.0	0.0	-86757.31326839903
13145	iphiclides_podalirius.IP_504.chromosome_26	10655558	10785020	610000.0	1600000.0	390000.0	2181320.0	0.0	-88540.53746796315
13146	iphiclides_podalirius.IP_504.chromosome_26	10690572	10804112	710000.0	1600000.0	390000.0	2181320.0	0.0	-88356.43483766579
13147	iphiclides_podalirius.IP_504.chromosome_26	10722966	10827979	810000.0	1400000.0	390000.0	2181320.0	1.0204081632653058e-08	-88750.46560819841
13148	iphiclides_podalirius.IP_504.chromosome_26	10741153	10862177	710000.0	1600000.0	390000.0	2181320.0	1.0204081632653058e-08	-89471.89277679242
13149	iphiclides_podalirius.IP_504.chromosome_26	10761940	10891242	710000.0	1500000.0	390000.0	2181320.0	1.0204081632653058e-08	-87388.9046009461
13150	iphiclides_podalirius.IP_504.chromosome_26	10784951	10937882	610000.0	1400000.0	390000.0	2181320.0	0.0	-85833.5709225401
13151	iphiclides_podalirius.IP_504.chromosome_26	10804046	11005811	610000.0	1300000.0	390000.0	2181320.0	1.0204081632653058e-08	-85080.3090272401
13152	iphiclides_podalirius.IP_504.chromosome_26	10827910	11021730	510000.0	1600000.0	390000.0	2181320.0	0.0	-84258.19121477811
13153	iphiclides_podalirius.IP_504.chromosome_26	10862105	11134484	510000.0	1400000.0	390000.0	2181320.0	1.0204081632653058e-08	-85282.64206777774
13154	iphiclides_podalirius.IP_504.chromosome_26	10891177	11158899	510000.0	1500000.0	390000.0	2181320.0	1.0204081632653058e-08	-85974.86216578074
13155	iphiclides_podalirius.IP_504.chromosome_26	10937809	11179194	610000.0	1600000.0	490000.0	2181320.0	0.0	-88535.45283352977
13156	iphiclides_podalirius.IP_504.chromosome_26	11005746	11203416	610000.0	1600000.0	490000.0	2181320.0	2.0408163265306117e-08	-90072.66111790488
13157	iphiclides_podalirius.IP_504.chromosome_26	11021657	11220173	610000.0	1400000.0	390000.0	2181320.0	6.122448979591838e-08	-88634.22612775824
13158	iphiclides_podalirius.IP_504.chromosome_26	11134368	11315697	610000.0	1300000.0	390000.0	2181320.0	5.10204081632653e-08	-86192.63488877224
13159	iphiclides_podalirius.IP_504.chromosome_26	11158833	11333086	610000.0	1300000.0	390000.0	2181320.0	5.10204081632653e-08	-85628.68601688181
13160	iphiclides_podalirius.IP_504.chromosome_26	11179129	11352908	510000.0	1400000.0	290000.0	2181320.0	7.142857142857142e-08	-83541.54649104191
13161	iphiclides_podalirius.IP_504.chromosome_26	11203352	11376466	610000.0	1400000.0	290000.0	2181320.0	1.0204081632653058e-08	-82631.85776556698
13162	iphiclides_podalirius.IP_504.chromosome_26	11220108	11410076	510000.0	1500000.0	390000.0	2181320.0	0.0	-83553.9360608053
13163	iphiclides_podalirius.IP_504.chromosome_26	11315619	11426897	610000.0	1500000.0	390000.0	2181320.0	0.0	-84883.05782418216
13164	iphiclides_podalirius.IP_504.chromosome_26	11333017	11441478	710000.0	1300000.0	390000.0	2181320.0	0.0	-85121.63526359326
13165	iphiclides_podalirius.IP_504.chromosome_26	11352810	11514666	810000.0	1000000.0	390000.0	2181320.0	0.0	-84188.34051597728
13166	iphiclides_podalirius.IP_504.chromosome_26	11376398	11574860	810000.0	900000.0	390000.0	2181320.0	0.0	-82441.81700211107
13167	iphiclides_podalirius.IP_504.chromosome_26	11410009	11590803	810000.0	1000000.0	290000.0	2181320.0	4.0816326530612233e-08	-82968.48167171776
13168	iphiclides_podalirius.IP_504.chromosome_26	11426830	11649238	810000.0	1000000.0	290000.0	2181320.0	1.1224489795918366e-07	-83562.62168625255
13169	iphiclides_podalirius.IP_504.chromosome_26	11441404	11668349	810000.0	1100000.0	290000.0	2181320.0	1.020408163265306e-07	-84091.80690247493
13170	iphiclides_podalirius.IP_504.chromosome_26	11514588	11688297	710000.0	1300000.0	390000.0	2181320.0	4.0816326530612233e-08	-86589.77070817865
13171	iphiclides_podalirius.IP_504.chromosome_26	11574791	11703100	710000.0	1500000.0	390000.0	2181320.0	4.0816326530612233e-08	-87282.75178022607
13172	iphiclides_podalirius.IP_504.chromosome_26	11590738	11722712	610000.0	1400000.0	390000.0	2181320.0	5.10204081632653e-08	-86601.81483822771
13173	iphiclides_podalirius.IP_504.chromosome_26	11649172	11739099	610000.0	1500000.0	390000.0	2181320.0	0.0	-84452.50190590089
13174	iphiclides_podalirius.IP_504.chromosome_26	11668285	11755628	510000.0	1600000.0	390000.0	2181320.0	1.0204081632653058e-08	-84189.00576070732
13175	iphiclides_podalirius.IP_504.chromosome_26	11688231	11774420	510000.0	1400000.0	390000.0	2181320.0	4.0816326530612233e-08	-85547.4605049315
13176	iphiclides_podalirius.IP_504.chromosome_26	11703034	11894544	610000.0	1100000.0	390000.0	2181320.0	4.0816326530612233e-08	-84635.54119633725
13177	iphiclides_podalirius.IP_504.chromosome_26	11722647	11914606	610000.0	1100000.0	390000.0	2181320.0	4.0816326530612233e-08	-84199.08623900451
13178	iphiclides_podalirius.IP_504.chromosome_26	11739032	11932654	710000.0	900000.0	390000.0	2181320.0	7.142857142857142e-08	-84845.11805719335
13179	iphiclides_podalirius.IP_504.chromosome_26	11755564	11948247	710000.0	900000.0	390000.0	2181320.0	8.163265306122447e-08	-84182.55910854175
13180	iphiclides_podalirius.IP_504.chromosome_26	11774350	11963323	710000.0	700000.0	390000.0	2181320.0	3.0612244897959183e-08	-80482.43321808425
13181	iphiclides_podalirius.IP_504.chromosome_26	11894475	11976969	710000.0	900000.0	390000.0	2181320.0	3.0612244897959183e-08	-82051.10573609054
13182	iphiclides_podalirius.IP_504.chromosome_26	11914532	11993434	610000.0	800000.0	390000.0	2181320.0	3.0612244897959183e-08	-81165.28245369771
13183	iphiclides_podalirius.IP_504.chromosome_26	11932586	12012794	610000.0	900000.0	390000.0	2181320.0	0.0	-79500.31749796598
13184	iphiclides_podalirius.IP_504.chromosome_26	11948181	12025431	610000.0	900000.0	390000.0	2181320.0	0.0	-80966.50631294749
13185	iphiclides_podalirius.IP_504.chromosome_26	11963225	12046873	610000.0	1200000.0	390000.0	2181320.0	0.0	-81987.02730916021
13186	iphiclides_podalirius.IP_504.chromosome_26	11976903	12061946	510000.0	1300000.0	390000.0	2181320.0	0.0	-82701.22874133819
13187	iphiclides_podalirius.IP_504.chromosome_26	11993363	12082226	510000.0	1500000.0	390000.0	2181320.0	0.0	-84294.26191690075
13188	iphiclides_podalirius.IP_504.chromosome_26	12012698	12099335	510000.0	1500000.0	390000.0	2181320.0	0.0	-85677.80262602161
13189	iphiclides_podalirius.IP_504.chromosome_26	12025367	12125530	510000.0	1500000.0	390000.0	2181320.0	0.0	-84060.03718233501
13190	iphiclides_podalirius.IP_504.chromosome_26	12046804	12146450	510000.0	1400000.0	390000.0	2181320.0	0.0	-85112.64030677373
13191	iphiclides_podalirius.IP_504.chromosome_26	12061880	12163315	610000.0	1400000.0	390000.0	2181320.0	0.0	-85190.00761634964
13192	iphiclides_podalirius.IP_504.chromosome_26	12082161	12201336	610000.0	1400000.0	390000.0	2181320.0	0.0	-83660.49731514642
13193	iphiclides_podalirius.IP_504.chromosome_26	12099267	12246364	610000.0	1400000.0	390000.0	2181320.0	0.0	-83749.31868831934
13194	iphiclides_podalirius.IP_504.chromosome_26	12125461	12261111	710000.0	1300000.0	390000.0	2181320.0	0.0	-84941.16894736732
13195	iphiclides_podalirius.IP_504.chromosome_26	12146383	12275542	810000.0	1100000.0	390000.0	2181320.0	0.0	-85075.1386518375
13196	iphiclides_podalirius.IP_504.chromosome_26	12163251	12290187	810000.0	1000000.0	390000.0	2181320.0	0.0	-84318.42486236428
13197	iphiclides_podalirius.IP_504.chromosome_26	12201248	12310016	810000.0	1000000.0	490000.0	2181320.0	0.0	-85562.14405081367
13198	iphiclides_podalirius.IP_504.chromosome_26	12246299	12339720	1010000.0	800000.0	490000.0	2181320.0	1.0204081632653058e-08	-84074.31167573639
13199	iphiclides_podalirius.IP_504.chromosome_26	12261038	12466580	810000.0	700000.0	390000.0	2181320.0	5.10204081632653e-08	-81369.28830766997
13200	iphiclides_podalirius.IP_504.chromosome_27	0	354581	710000.0	1400000.0	490000.0	2181320.0	1.020408163265306e-07	-92584.72008022502
13201	iphiclides_podalirius.IP_504.chromosome_27	33797	373152	610000.0	1600000.0	590000.0	2181320.0	2.0408163265306117e-08	-92997.65418727431
13202	iphiclides_podalirius.IP_504.chromosome_27	57576	395969	610000.0	1500000.0	590000.0	2181320.0	3.0612244897959183e-08	-93952.0224190012
